
E0-001-094690404-3,HCL Concerts - Featuring the legendary Violin Sisters,"Epicentre, Sector 44, Gurgaon",702,45,concerts
E0-001-088674384-9@2016090109,Mega Anti Obesity Camp and Group Meeting on 09th January 2016 New Delhi,New Dehli,892,19,science
E0-001-094599913-2,3D Printing Workshop by IOT NCR & Banaao (paid event)...,"91 SPringboard,",964,42,science
E0-001-093931754-0@2016071409,Summer Training Programme on CCNA by NNSC and eCELL IIT KanpurSummer Training Programme on CCNA by NNSC and eCELL IIT Kanpur,Venue Name,672,19,science
E0-001-094654826-3,Grohe,Indira Gandhi International Airport,961,10,science
E0-001-094914852-3,Learn SQL Azure and Windows Powershell by MVPs,Microsoft Corporation (India) Pvt Ltd,941,35,science
E0-001-094726811-5,Branch Developer Session @ Investopad,Investopad,747,41,science
E0-001-094170940-7@2016071810,Coding For Kids,Coding Zen,527,11,science
E0-001-091985122-2@2016071400,NGF College of Engineering & Technology,NGF College of Engineering & Technology,953,22,technology
E0-001-091985123-1@2016071400,NGF College of Engineering & Technology,NGF College of Engineering & Technology,758,26,technology
E0-001-091135230-9,Electrical Building Technology India,Paragati Maidan,727,26,technology
E0-001-070745825-9,Medical Technology Conference,ITC Hotel Maurya Sheraton & Towers,867,27,technology
E0-001-075836505-8,Zak Glass Technology Expo,Paragati Maidan,1000,26,technology
E0-001-075879583-3,International Engineering & Technology Fair,Paragati Maidan,707,11,technology
E0-001-092125911-7,Food & Technology Expo 2016,Paragati Maidan,550,46,technology
E0-001-090741036-9,India UK Technology Summit & Knowledgexpo,Paragati Maidan,600,35,technology
E0-001-089083693-3,INDIA INTERNATIONAL CONFERENCE ON INFORMATION PROCESSING,Delhi Technological University,979,14,technology
E0-001-094792596-4@2016081409,CRSU B.Ed. Admission 2017 - B.Ed. Admission 2017 - B.Ed 2017,Winsoft Education Technologies,894,32,technology
E0-001-091985122-2@2016071400,NGF College of Engineering & Technology,NGF College of Engineering & Technology,962,40,technology
E0-001-091985123-1@2016071400,NGF College of Engineering & Technology,NGF College of Engineering & Technology,996,48,technology
E0-001-075879583-3,International Engineering & Technology Fair,Paragati Maidan,806,50,technology
E0-001-070745825-9,Medical Technology Conference,ITC Hotel Maurya Sheraton & Towers,757,34,technology
E0-001-075836505-8,Zak Glass Technology Expo,Paragati Maidan,734,23,technology
E0-001-091135230-9,Electrical Building Technology India,Paragati Maidan,746,11,technology
E0-001-092125911-7,Food & Technology Expo 2016,Paragati Maidan,551,39,technology
E0-001-090741036-9,India UK Technology Summit & Knowledgexpo,Paragati Maidan,693,35,technology
E0-001-089083693-3,INDIA INTERNATIONAL CONFERENCE ON INFORMATION PROCESSING,Delhi Technological University,541,37,technology
E0-001-094914776-4@2016081009,Sharda University B.Tech Admission 2016-2017,Winsoft Education Technologies,899,37,technology
E0-001-094792596-4@2016081409,CRSU B.Ed. Admission 2017 - B.Ed. Admission 2017 - B.Ed 2017,Winsoft Education Technologies,545,47,technology
E0-001-092235362-3,International Symposium on Plasticity and Impact Mechanics,Indian Institute of Technology Delhi,873,46,technology
E0-001-091198659-5,Moksha 2016 | NSIT Delhi,Netaji Subhas Institute Of Technology,599,32,technology
E0-001-092506789-7@2016071609,EC-Council Training,cloudsa solutions,513,43,technology
E0-001-091794620-7@2016091709,CCA-V training,"JMD Megapolis IT Park Unit 662, Block-C, 6th Floor, Sector 48",540,32,technology
E0-001-090581154-6,International Conference on Communication and Computing Systems,dronacharya collge of engineering,916,16,technology
E0-001-090243894-4,Opt for Well-Experienced Online Marketing Company in India,delhi,840,37,technology
E0-001-094568183-5@2016111108,Technoxian - 2016,NSIC New Delhi,990,24,technology
E0-001-094808058-7,Delhi Mini Maker Faire,IIITD,810,45,technology
E0-001-094310545-6@2016072309,Cloud Computing Training @12000*,Gujarat Vihar,1000,47,technology
E0-001-086207803-1@2016071410,Online Java Programming Training,Navi Mumbai,606,28,technology
E0-001-092506789-7@2016071609,EC-Council Training,cloudsa solutions,961,11,technology
E0-001-091581621-2,CartontTech 2016,Paragati Maidan,533,31,technology
E0-001-094310545-6@2016072309,Cloud Computing Training @12000*,Gujarat Vihar,583,33,technology
E0-001-085158790-4,International Conference on Technologically Advanced Materials and Asian Meeting on Ferroelectricity,University of Delhi,587,23,technology
E0-001-093303314-1,Tragopan Security Service,Serendipity Haveli,643,44,technology
E0-001-090013558-4,LED EXPO INDIA - DEHLI 2016,India Expo Centre EXPO XXI,872,45,technology
E0-001-094135742-6@2017032122,Automotive Engineering Show New Delhi,Paragati Maidan,971,25,technology
E0-001-089463659-9,USCEI,kamani auditorium,612,29,technology
E0-001-093689658-7,LOGISTICS 2017,India Expo Centre EXPO XXI,963,13,technology
E0-001-092235392-4,PyCon India,"Sirifort Auditorium,",702,16,technology
E0-001-090220393-1,The Office Expo,Paragati Maidan,749,26,technology
E0-001-094860560-5,IndiaCorr Expo - SinoCorrugated,Paragati Maidan,848,32,technology
E0-001-093688329-1@2016072910,The Office Expo,Paragati Maidan,826,48,technology
E0-001-092145678-3@2016072210,International Agriculture & Horti Expo 2016,Paragati Maidan,616,23,technology
E0-001-088782391-1@2016072910,Office Expo 2016,Paragati Maidan,762,34,technology
E0-001-093489942-9@2016082710,Gartex India,Paragati Maidan,655,26,technology
E0-001-090092242-1,FAMEX India,India Expo Centre EXPO XXI,691,32,technology
E0-001-093931754-0@2016071409,Summer Training Programme on CCNA by NNSC and eCELL IIT KanpurSummer Training Programme on CCNA by NNSC and eCELL IIT Kanpur,Venue Name,755,40,technology
E0-001-092071447-7@2016082110,ABAS Global Trade Fair 2016,Paragati Maidan,943,49,technology
E0-001-092071447-7@2016082110,ABAS Global Trade Fair 2016,Paragati Maidan,816,29,technology
E0-001-094726811-5,Branch Developer Session @ Investopad,Investopad,891,43,technology
E0-001-091936239-3@2016103118,World Conference Alerts :Conference Alerts Delhi,NSIC New Delhi,654,36,technology
E0-001-094905187-4,Self Portrait to Selfie: Redefining Image Making,India Habitat Centre,941,30,technology
E0-001-092168235-1@2016072210,Farmer’s Workshop 2016,Paragati Maidan,749,32,technology
E0-001-093444027-8,GEC Open World Tour 2016 - Premium Charity Golf Championship - India Qualifying Round,Qutub Golf Course,796,28,technology
E0-001-092575917-4,Gurugram,Epicentre,720,36,technology
E0-001-094966450-8@2016071400,Digital Marketing Agency in Gurgaon- YNG Media,Vatika Triangle Gurgaon,989,22,technology
E0-001-094599913-2,3D Printing Workshop by IOT NCR & Banaao (paid event)...,"91 SPringboard,",714,35,technology
E0-001-094170940-7@2016071810,Coding For Kids,Coding Zen,746,33,technology
E0-001-081644192-0,Rit Conferences,India International Centre,984,15,conferences
E0-001-079101064-1,RE-Invest Conference,TBA,981,17,conferences
E0-001-077978004-9,India International Exhibition & Conference,Paragati Maidan,700,27,conferences
E0-001-070745825-9,Medical Technology Conference,ITC Hotel Maurya Sheraton & Towers,973,49,conferences
E0-001-091435389-5,International Conference on Digital Libraries,India Habitat Centre,933,26,conferences
E0-001-090046696-1,International Conference on Supply Chain & Logistics Management,BIMTECH Campus,709,35,conferences
E0-001-090581154-6,International Conference on Communication and Computing Systems,dronacharya collge of engineering,733,20,conferences
E0-001-091894983-0,International Conference on Management Practices & Research,"Apeejay School of Management, New Delhi",632,19,conferences
E0-001-089083693-3,INDIA INTERNATIONAL CONFERENCE ON INFORMATION PROCESSING,Delhi Technological University,775,22,conferences
E0-001-075871795-0,International Exhibition and Conference on Pulp and Paper Industry,Paragati Maidan,794,39,conferences
E0-001-081644192-0,Rit Conferences,India International Centre,722,18,conferences
E0-001-079101064-1,RE-Invest Conference,TBA,536,40,conferences
E0-001-077978004-9,India International Exhibition & Conference,Paragati Maidan,866,38,conferences
E0-001-070745825-9,Medical Technology Conference,ITC Hotel Maurya Sheraton & Towers,749,22,conferences
E0-001-091435389-5,International Conference on Digital Libraries,India Habitat Centre,607,48,conferences
E0-001-090046696-1,International Conference on Supply Chain & Logistics Management,BIMTECH Campus,762,17,conferences
E0-001-090581154-6,International Conference on Communication and Computing Systems,dronacharya collge of engineering,796,38,conferences
E0-001-091894983-0,International Conference on Management Practices & Research,"Apeejay School of Management, New Delhi",965,21,conferences
E0-001-089083693-3,INDIA INTERNATIONAL CONFERENCE ON INFORMATION PROCESSING,Delhi Technological University,568,29,conferences
E0-001-075871795-0,International Exhibition and Conference on Pulp and Paper Industry,Paragati Maidan,797,25,conferences
E0-001-085158790-4,International Conference on Technologically Advanced Materials and Asian Meeting on Ferroelectricity,University of Delhi,966,37,conferences
E0-001-091936239-3@2016103118,World Conference Alerts :Conference Alerts Delhi,NSIC New Delhi,543,45,conferences
E0-001-088497088-3@2016080617,DomainX™ 2016 Conference,Shangri-la Hotel - New Delhi,584,46,conferences
E0-001-080778360-2,Tech Hr Conference & Expo,The Leela Kempinski Gurgaon Hotel,687,22,conferences
E0-001-078743013-0,Delhi MBA Conference,Sapient,977,34,conferences
E0-001-092233116-2,Unmanned Systems Conference & Exhibition India,kamani auditorium,893,11,conferences
E0-001-085158749-0,Isksaa Global Summit,The Leela Kempinski Gurgaon Hotel,993,24,conferences
E0-001-077985778-5,TEDx IIFT Delhi,Indian Institute of Foreign Trade,883,25,conferences
E0-001-070737710-3,India Summit,"The Taj Mahal Hotel, 1, Mansingh Road, 23026162",744,12,conferences
E0-001-080777416-3,National Seminar & Exhibition on Spices & Herbs,Constitution Club of India,972,47,conferences
E0-001-090370814-1,Annual Event for 10times - Lets Grow 100X,kabira bhawan,509,47,conferences
E0-001-092235362-3,International Symposium on Plasticity and Impact Mechanics,Indian Institute of Technology Delhi,986,40,conferences
E0-001-087127265-7,World of Aqua,Paragati Maidan,771,47,conferences
E0-001-081917056-4,International Seminar On India Score Card,Habitat World,760,43,conferences
E0-001-028189723-1,INDIA RUBBER EXPO 2017,India Expo Centre EXPO XXI,797,18,conferences
E0-001-089463908-2,International Congress on Nanotechnology and Mechanical Engineering,Orchid Garden,946,16,conferences
E0-001-089286361-2,IFSEC India,Paragati Maidan,978,26,conferences
E0-001-091135473-2,Imtc Asia,JW Marriott Hotel New Delhi,850,32,conferences
E0-001-090974763-8,International Agrobiodiversity Congress,Vigyan Bhawan,625,50,conferences
E0-001-091894185-6,The Food and Hotel Show India,Paragati Maidan,950,40,conferences
E0-001-087127265-7,World of Aqua,Paragati Maidan,555,25,conferences
E0-001-092235392-4,PyCon India,"Sirifort Auditorium,",843,49,conferences
E0-001-089936131-7,2nd International Conference on Central Nervous System Disorders and Therapeutics,"United Westend, Punjabi Bagh",873,19,conferences
E0-001-094345129-4@2016102209,International Conference on Law and Policy,India Habitat Centre,990,50,conferences
E0-001-094353698-4,Ruby Conference,Bikaji Cama Place,504,37,conferences
E0-001-089687386-6,International Conference on Interventional Cardiology,Holiday Inn,549,50,conferences
E0-001-018910897-8,PETROTECH 2016,Paragati Maidan,582,35,conferences
E0-001-093907421-0,P4 EXPO INDIA 2017,India Expo Centre EXPO XXI,822,34,conferences
E0-001-093688419-3@2016072910,Stationery World Expo,Paragati Maidan,865,48,conferences
E0-001-093288610-2,Personalized medicine-2016,USA,624,25,conferences
E0-001-091702515-1,Youth@DPSRKPuram,DPS R.K Puram,926,14,conferences
E0-001-093710650-6,Delhi,Real Estate,753,32,conferences
E0-001-093710715-2,BMU,GD Goenka University,783,38,conferences
E0-001-092575988-2,NorthcapUniversity,Sector 23 A,953,43,conferences
E0-001-092576013-4,PWS,Pathways World School,653,13,conferences
E0-001-093534466-1,AIIMS,All India Institute of Medical Sciences (AIIMS) Campus,788,35,conferences
E0-001-092918026-6,CBPGEC,New Delhi,875,23,conferences
E0-001-092391487-4,IIMRohtak,Meher Kiran,534,33,conferences
E0-001-092199593-6,IGDTU,IGDTUW,652,28,conferences
E0-001-093125581-9,FMS,Jagan Institute of Management Studies,816,13,conferences
E0-001-091263133-7,TheHeritageSchool,"The Heritage School,",931,50,conferences
E0-001-093385020-1,OMICS International 2016 11th World Congress on Biotechnology,TBA,609,46,conferences
E0-001-091235996-5,"Hotel, Food and Beverage India",Pragati Maidan Exhibition Centre,680,11,conferences
E0-001-092820678-9,eTailing India Delhi 2016,"THE Lalit , New Delhi",807,25,conferences
E0-001-092650774-5,Global Health Economics Summit,NDMC - Convention Centre,763,19,conferences
E0-001-090092242-1,FAMEX India,India Expo Centre EXPO XXI,797,30,conferences
E0-001-091739526-3@2016081308,MSK MRI WORKSTATION WORKSHOP DELHI INDIA : RADIOLOGY EDUCATION ASIA,"The Taj Mahal Hotel, 1, Mansingh Road, 23026162",693,36,conferences
E0-001-093441590-8@2016100108,MSK MRI WORKSTATION WORKSHOP DELHI INDIA OCTOBER 1ST/ 2ND 2016: RADIOLOGY EDUCATION ASIA,"The Taj Mahal Hotel, 1, Mansingh Road, 23026162",731,22,conferences
E0-001-090721475-6@2016092709,"Implementing SAFe® 4.0 with SPC4 Certification (New Delhi, India)",TBD,854,40,conferences
E0-001-094719694-2@2016092709,"Implementing SAFe® 4.0 with SPC4 Certification (New Delhi, India)",TBD,845,22,conferences
E0-001-094421491-9,Sport India 2016,Paragati Maidan,906,16,sports
E0-001-075875281-0,India International Sporting Goods Show,Paragati Maidan,926,47,sports
E0-001-091578053-7,"The So Delhi Tweasure Hunt 2016, Hauz Khas Village",delhi,916,29,sports
E0-001-092170039-2,FITEX INDIA India's Biggest Fitness Exhibition,India Expo Centre EXPO XXI,883,23,education
E0-001-091936239-3@2016103118,World Conference Alerts :Conference Alerts Delhi,NSIC New Delhi,848,47,education
E0-001-094568183-5@2016111108,Technoxian - 2016,NSIC New Delhi,814,12,technology
E0-001-090013558-4,LED EXPO INDIA - DEHLI 2016,India Expo Centre EXPO XXI,712,19,technology
E0-001-093689658-7,LOGISTICS 2017,India Expo Centre EXPO XXI,898,41,technology
E0-001-090092242-1,FAMEX India,India Expo Centre EXPO XXI,945,48,technology
E0-001-091936239-3@2016103118,World Conference Alerts :Conference Alerts Delhi,NSIC New Delhi,513,27,technology
E0-001-091936239-3@2016103118,World Conference Alerts :Conference Alerts Delhi,NSIC New Delhi,729,45,conferences
E0-001-028189723-1,INDIA RUBBER EXPO 2017,India Expo Centre EXPO XXI,696,31,conferences
E0-001-093907421-0,P4 EXPO INDIA 2017,India Expo Centre EXPO XXI,626,18,conferences
E0-001-090092242-1,FAMEX India,India Expo Centre EXPO XXI,575,40,conferences
